0,字,隋語拼音,聲符,小韻,反切,聲母,開合,等呼,韻母,聲調,《廣韻》韻目,平水韻,中古拼音,白氏拼音,他數據
19302,繇,dryù,䍃,3035,直祐,澄,開,三,尤,去,去四十九宥,去二十六宥,driuh,drjuwH,
19303,籀,dryù,卯,3035,直祐,澄,開,三,尤,去,去四十九宥,去二十六宥,driuh,drjuwH,
19304,伷,dryù,由,3035,直祐,澄,開,三,尤,去,去四十九宥,去二十六宥,driuh,drjuwH,
19305,䛆,dryù,由,3035,直祐,澄,開,三,尤,去,去四十九宥,去二十六宥,driuh,drjuwH,
19306,疛,dryù,肘,3035,直祐,澄,開,三,尤,去,去四十九宥,去二十六宥,driuh,drjuwH,
19307,㿒,dryù,壽,3035,直祐,澄,開,三,尤,去,去四十九宥,去二十六宥,driuh,drjuwH,
19308,駎,dryù,由,3035,直祐,澄,開,三,尤,去,去四十九宥,去二十六宥,driuh,drjuwH,
19309,懤,dryù,壽,3035,直祐,澄,開,三,尤,去,去四十九宥,去二十六宥,driuh,drjuwH,
19310,晝,tryù,晝,3036,陟救,知,開,三,尤,去,去四十九宥,去二十六宥,triuh,trjuwH,
19311,咮,tryù,朱,3036,陟救,知,開,三,尤,去,去四十九宥,去二十六宥,triuh,trjuwH,
19312,噣,tryù,蜀,3036,陟救,知,開,三,尤,去,去四十九宥,去二十六宥,triuh,trjuwH,
19313,狩,shyù,守,3037,舒救,書,開,三,尤,去,去四十九宥,去二十六宥,sjuh,syuwH,
19314,獸,shyù,嘼,3037,舒救,書,開,三,尤,去,去四十九宥,去二十六宥,sjuh,syuwH,
19315,守,shyù,守,3037,舒救,書,開,三,尤,去,去四十九宥,去二十六宥,sjuh,syuwH,
19316,首,shyù,首,3037,舒救,書,開,三,尤,去,去四十九宥,去二十六宥,sjuh,syuwH,
19317,收,shyù,丩,3037,舒救,書,開,三,尤,去,去四十九宥,去二十六宥,sjuh,syuwH,
19318,臭,thyù,臭,3038,尺救,昌,開,三,尤,去,去四十九宥,去二十六宥,chjuh,tsyhuwH,
19319,殠,thyù,臭,3038,尺救,昌,開,三,尤,去,去四十九宥,去二十六宥,chjuh,tsyhuwH,
19320,岫,zyù,由,3039,似祐,邪,開,三,尤,去,去四十九宥,去二十六宥,zsiuh,zjuwH,
19321,𥥉,zyù,由,3039,似祐,邪,開,三,尤,去,去四十九宥,去二十六宥,zsiuh,zjuwH,
19322,袖,zyù,由,3039,似祐,邪,開,三,尤,去,去四十九宥,去二十六宥,zsiuh,zjuwH,
19323,牰,zyù,由,3039,似祐,邪,開,三,尤,去,去四十九宥,去二十六宥,zsiuh,zjuwH,
19324,齅,qhyù,臭,3040,許救,曉,開,三,尤,去,去四十九宥,去二十六宥,hiuh,xjuwH,
19325,嘼,qhyù,嘼,3040,許救,曉,開,三,尤,去,去四十九宥,去二十六宥,hiuh,xjuwH,
19326,珛,qhyù,又,3040,許救,曉,開,三,尤,去,去四十九宥,去二十六宥,hiuh,xjuwH,
19327,呪,tyù,祝,3041,職救,章,開,三,尤,去,去四十九宥,去二十六宥,cjuh,tsyuwH,
19328,䯾,tyù,周,3041,職救,章,開,三,尤,去,去四十九宥,去二十六宥,cjuh,tsyuwH,
19329,椆,tyù,周,3041,職救,章,開,三,尤,去,去四十九宥,去二十六宥,cjuh,tsyuwH,
19330,祝,tyù,祝,3041,職救,章,開,三,尤,去,去四十九宥,去二十六宥,cjuh,tsyuwH,
19331,舊,gyù,臼,3042,巨救,群,開,三,尤,去,去四十九宥,去二十六宥,giuh,gjuwH,
19332,柩,gyù,久,3042,巨救,群,開,三,尤,去,去四十九宥,去二十六宥,giuh,gjuwH,
19333,匶,gyù,臼,3042,巨救,群,開,三,尤,去,去四十九宥,去二十六宥,giuh,gjuwH,
19334,𤸃,sryù,叟,3043,所佑,生,開,三,尤,去,去四十九宥,去二十六宥,sriuh,srjuwH,
19335,瘦,sryù,叟,3043,所佑,生,開,三,尤,去,去四十九宥,去二十六宥,sriuh,srjuwH,
19336,漱,sryù,束,3043,所佑,生,開,三,尤,去,去四十九宥,去二十六宥,sriuh,srjuwH,
19337,鏉,sryù,束,3043,所佑,生,開,三,尤,去,去四十九宥,去二十六宥,sriuh,srjuwH,
19338,皺,cryù,芻,3044,側救,莊,開,三,尤,去,去四十九宥,去二十六宥,criuh,tsrjuwH,
19339,㾭,cryù,秋,3044,側救,莊,開,三,尤,去,去四十九宥,去二十六宥,criuh,tsrjuwH,
19340,甃,cryù,秋,3044,側救,莊,開,三,尤,去,去四十九宥,去二十六宥,criuh,tsrjuwH,
19341,縐,cryù,芻,3044,側救,莊,開,三,尤,去,去四十九宥,去二十六宥,criuh,tsrjuwH,
19342,䐢,cryù,芻,3044,側救,莊,開,三,尤,去,去四十九宥,去二十六宥,criuh,tsrjuwH,
19343,副,phyù,畐,3045,敷救,滂,開,三,尤,去,去四十九宥,去二十六宥,phiuh,phjuwH,
19344,仆,phyù,卜,3045,敷救,滂,開,三,尤,去,去四十九宥,去二十六宥,phiuh,phjuwH,
19345,𩯅,phyù,畐,3045,敷救,滂,開,三,尤,去,去四十九宥,去二十六宥,phiuh,phjuwH,
19346,覆,phyù,复,3045,敷救,滂,開,三,尤,去,去四十九宥,去二十六宥,phiuh,phjuwH,
19347,𤸑,phyù,复,3045,敷救,滂,開,三,尤,去,去四十九宥,去二十六宥,phiuh,phjuwH,
19348,㤱,phyù,豆,3045,敷救,滂,開,三,尤,去,去四十九宥,去二十六宥,phiuh,phjuwH,
19349,福,phyù,畐,3045,敷救,滂,開,三,尤,去,去四十九宥,去二十六宥,phiuh,phjuwH,
19350,簉,chryù,告,3046,初救,初,開,三,尤,去,去四十九宥,去二十六宥,chriuh,tsrhjuwH,
19351,䔏,chryù,告,3046,初救,初,開,三,尤,去,去四十九宥,去二十六宥,chriuh,tsrhjuwH,
19352,遚,chryù,叟,3046,初救,初,開,三,尤,去,去四十九宥,去二十六宥,chriuh,tsrhjuwH,
19353,富,pyù,畐,3047,方副,幫,開,三,尤,去,去四十九宥,去二十六宥,piuh,pjuwH,
19354,輻,pyù,畐,3047,方副,幫,開,三,尤,去,去四十九宥,去二十六宥,piuh,pjuwH,
19355,鍑,pyù,复,3047,方副,幫,開,三,尤,去,去四十九宥,去二十六宥,piuh,pjuwH,
19356,䔰,pyù,畐,3047,方副,幫,開,三,尤,去,去四十九宥,去二十六宥,piuh,pjuwH,
19357,畜,thryù,畜,3048,丑救,徹,開,三,尤,去,去四十九宥,去二十六宥,thriuh,trhjuwH,
19358,俞,thryù,俞,3048,丑救,徹,開,三,尤,去,去四十九宥,去二十六宥,thriuh,trhjuwH,
19359,溜,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19360,廖,lyù,翏,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19361,霤,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19362,嬼,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19363,鷚,lyù,翏,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19364,餾,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19365,瘤,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19366,窌,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19367,留,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19368,㙀,lyù,九,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19369,僇,lyù,翏,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19370,廇,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19371,畂,lyù,久,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19372,𥛅,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19373,飂,lyù,翏,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19374,勠,lyù,翏,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19375,翏,lyù,翏,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19376,塯,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19377,㽌,lyù,卯,3049,力救,來,開,三,尤,去,去四十九宥,去二十六宥,liuh,ljuwH,
19378,秀,syù,秀,3050,息救,心,開,三,尤,去,去四十九宥,去二十六宥,siuh,sjuwH,
19379,繡,syù,肅,3050,息救,心,開,三,尤,去,去四十九宥,去二十六宥,siuh,sjuwH,
19380,蜏,syù,秀,3050,息救,心,開,三,尤,去,去四十九宥,去二十六宥,siuh,sjuwH,
19381,琇,syù,秀,3050,息救,心,開,三,尤,去,去四十九宥,去二十六宥,siuh,sjuwH,
19382,宿,syù,宿,3050,息救,心,開,三,尤,去,去四十九宥,去二十六宥,siuh,sjuwH,
19383,僦,cyù,就,3051,即救,精,開,三,尤,去,去四十九宥,去二十六宥,ciuh,tsjuwH,
19384,䅢,cyù,由,3051,即救,精,開,三,尤,去,去四十九宥,去二十六宥,ciuh,tsjuwH,
19385,媨,cyù,酉,3051,即救,精,開,三,尤,去,去四十九宥,去二十六宥,ciuh,tsjuwH,
19386,驟,dzryù,取,3052,鋤佑,崇,開,三,尤,去,去四十九宥,去二十六宥,zriuh,dzrjuwH,
19387,㑳,dzryù,芻,3052,鋤佑,崇,開,三,尤,去,去四十九宥,去二十六宥,zriuh,dzrjuwH,
19388,僽,dzryù,秋,3052,鋤佑,崇,開,三,尤,去,去四十九宥,去二十六宥,zriuh,dzrjuwH,
19389,就,dzyù,就,3053,疾僦,從,開,三,尤,去,去四十九宥,去二十六宥,ziuh,dzjuwH,
19390,鷲,dzyù,就,3053,疾僦,從,開,三,尤,去,去四十九宥,去二十六宥,ziuh,dzjuwH,
19391,殧,dzyù,就,3053,疾僦,從,開,三,尤,去,去四十九宥,去二十六宥,ziuh,dzjuwH,
19392,㠇,dzyù,就,3053,疾僦,從,開,三,尤,去,去四十九宥,去二十六宥,ziuh,dzjuwH,
19393,糅,nryù,矛,3054,女救,娘,開,三,尤,去,去四十九宥,去二十六宥,nriuh,nrjuwH,
19394,𩚖,nryù,丑,3054,女救,娘,開,三,尤,去,去四十九宥,去二十六宥,nriuh,nrjuwH,
19395,腬,nryù,矛,3054,女救,娘,開,三,尤,去,去四十九宥,去二十六宥,nriuh,nrjuwH,
19396,猱,nryù,矛,3054,女救,娘,開,三,尤,去,去四十九宥,去二十六宥,nriuh,nrjuwH,
19397,狃,nryù,丑,3054,女救,娘,開,三,尤,去,去四十九宥,去二十六宥,nriuh,nrjuwH,
19398,復,byù,复,3055,扶富,並,開,三,尤,去,去四十九宥,去二十六宥,biuh,bjuwH,
19399,𢕒,byù,复,3055,扶富,並,開,三,尤,去,去四十九宥,去二十六宥,biuh,bjuwH,
19400,𤸑,byù,复,3055,扶富,並,開,三,尤,去,去四十九宥,去二十六宥,biuh,bjuwH,
19401,伏,byù,伏,3055,扶富,並,開,三,尤,去,去四十九宥,去二十六宥,biuh,bjuwH,
19402,椱,byù,复,3055,扶富,並,開,三,尤,去,去四十九宥,去二十六宥,biuh,bjuwH,
19403,𨺅,byù,阜,3055,扶富,並,開,三,尤,去,去四十九宥,去二十六宥,biuh,bjuwH,
19404,覆,byù,复,3055,扶富,並,開,三,尤,去,去四十九宥,去二十六宥,biuh,bjuwH,
19405,複,byù,复,3055,扶富,並,開,三,尤,去,去四十九宥,去二十六宥,biuh,bjuwH,
19406,狖,jyù,穴,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19407,貁,jyù,穴,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19408,鼬,jyù,由,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19409,𤍕,jyù,酉,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19410,柚,jyù,由,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19411,蜼,jyù,唯,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19412,褎,jyù,褎,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19413,油,jyù,由,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19414,猶,jyù,酉,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19415,𪕏,jyù,穴,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19416,櫾,jyù,䍃,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19417,輶,jyù,酉,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19418,牰,jyù,由,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19419,蜏,jyù,秀,3056,余救,以,開,三,尤,去,去四十九宥,去二十六宥,juh,yuwH,
19420,授,dyù,受,3057,承呪,常,開,三,尤,去,去四十九宥,去二十六宥,zjuh,dzyuwH,
19421,詶,dyù,州,3057,承呪,常,開,三,尤,去,去四十九宥,去二十六宥,zjuh,dzyuwH,
19422,㖟,dyù,受,3057,承呪,常,開,三,尤,去,去四十九宥,去二十六宥,zjuh,dzyuwH,
19423,壽,dyù,壽,3057,承呪,常,開,三,尤,去,去四十九宥,去二十六宥,zjuh,dzyuwH,
19424,售,dyù,隹,3057,承呪,常,開,三,尤,去,去四十九宥,去二十六宥,zjuh,dzyuwH,
19425,綬,dyù,受,3057,承呪,常,開,三,尤,去,去四十九宥,去二十六宥,zjuh,dzyuwH,
19426,輮,nyù,矛,3058,人又,日,開,三,尤,去,去四十九宥,去二十六宥,njuh,nyuwH,
19427,蹂,nyù,矛,3058,人又,日,開,三,尤,去,去四十九宥,去二十六宥,njuh,nyuwH,
19428,煣,nyù,矛,3058,人又,日,開,三,尤,去,去四十九宥,去二十六宥,njuh,nyuwH,
19429,鞣,nyù,矛,3058,人又,日,開,三,尤,去,去四十九宥,去二十六宥,njuh,nyuwH,
19430,莓,myù,母,3059,亡救,明,開,三,尤,去,去四十九宥,去二十六宥,miuh,mjuwH,
19431,𪖐,ŋyù,乙,3060,牛救,疑,開,三,尤,去,去四十九宥,去二十六宥,ngiuh,ngjuwH,
19432,𪖛,khyù,丘,3061,丘救,溪,開,三,尤,去,去四十九宥,去二十六宥,khiuh,khjuwH,
19433,䞭,chyù,允,3062,七溜,清,開,三,尤,去,去四十九宥,去二十六宥,chiuh,tshjuwH,
19434,𠋫,xù,侯,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19435,鮜,xù,后,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19436,鄇,xù,侯,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19437,逅,xù,后,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19438,訽,xù,句,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19439,睺,xù,侯,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19440,后,xù,后,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19441,後,xù,後,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19442,堠,xù,侯,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19443,鱟,xù,學,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19444,鍭,xù,侯,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19445,厚,xù,厚,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19446,䞧,xù,后,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19447,䞀,xù,侯,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19448,𣣠,xù,侯,3063,胡遘,匣,開,一,侯,去,去五十候,去二十六宥,ghuh,huwH,
19449,𡨥,khù,寇,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19450,滱,khù,寇,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19451,怐,khù,句,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19452,扣,khù,口,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19453,鷇,khù,𣪊,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19454,𡠆,khù,𣪊,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19455,䍍,khù,不,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19456,簆,khù,寇,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19457,瞉,khù,𣪊,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19458,詬,khù,后,3064,苦候,溪,開,一,侯,去,去五十候,去二十六宥,khuh,khuwH,
19459,茂,mù,戊,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19460,貿,mù,卯,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19461,鄮,mù,卯,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19462,戊,mù,戊,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19463,愗,mù,矛,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19464,袤,mù,矛,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19465,楙,mù,矛,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19466,懋,mù,矛,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19467,瞀,mù,矛,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19468,䓮,mù,矛,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19469,姆,mù,母,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19470,苺,mù,母,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19471,𦼪,mù,矛,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19472,𠔼,mù,冃,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19473,雺,mù,矛,3065,莫候,明,開,一,侯,去,去五十候,去二十六宥,muh,muwH,
19474,仆,phù,卜,3066,匹候,滂,開,一,侯,去,去五十候,去二十六宥,phuh,phuwH,
19475,踣,phù,咅,3066,匹候,滂,開,一,侯,去,去五十候,去二十六宥,phuh,phuwH,
19476,䞳,phù,咅,3066,匹候,滂,開,一,侯,去,去五十候,去二十六宥,phuh,phuwH,
19477,㰴,phù,咅,3066,匹候,滂,開,一,侯,去,去五十候,去二十六宥,phuh,phuwH,
19478,豧,phù,甫,3066,匹候,滂,開,一,侯,去,去五十候,去二十六宥,phuh,phuwH,
19479,豆,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19480,竇,dù,𧷗,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19481,窬,dù,俞,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19482,逗,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19483,酘,dù,殳,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19484,荳,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19485,脰,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19486,郖,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19487,梪,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19488,餖,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19489,浢,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19490,䄈,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19491,毭,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19492,𩊪,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19493,𤀨,dù,俞,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19494,㛒,dù,豆,3067,田候,定,開,一,侯,去,去五十候,去二十六宥,duh,duwH,
19495,鬥,tù,鬥,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19496,鬭,tù,斲,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19497,闘,tù,豆,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19498,噣,tù,蜀,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19499,䛠,tù,豆,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19500,𧱦,tù,豖,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19501,斣,tù,蜀,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19502,襡,tù,蜀,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19503,䬦,tù,殳,3068,都豆,端,開,一,侯,去,去五十候,去二十六宥,tuh,tuwH,
19504,搙,nù,辱,3069,奴豆,泥,開,一,侯,去,去五十候,去二十六宥,nuh,nuwH,
19505,鎒,nù,辱,3069,奴豆,泥,開,一,侯,去,去五十候,去二十六宥,nuh,nuwH,
19506,耨,nù,辱,3069,奴豆,泥,開,一,侯,去,去五十候,去二十六宥,nuh,nuwH,
19507,𣫌,nù,乳,3069,奴豆,泥,開,一,侯,去,去五十候,去二十六宥,nuh,nuwH,
19508,擩,nù,需,3069,奴豆,泥,開,一,侯,去,去五十候,去二十六宥,nuh,nuwH,
19509,譳,nù,需,3069,奴豆,泥,開,一,侯,去,去五十候,去二十六宥,nuh,nuwH,
19510,瘶,sù,束,3070,蘇奏,心,開,一,侯,去,去五十候,去二十六宥,suh,suwH,
19511,嗽,sù,束,3070,蘇奏,心,開,一,侯,去,去五十候,去二十六宥,suh,suwH,
19512,欶,sù,束,3070,蘇奏,心,開,一,侯,去,去五十候,去二十六宥,suh,suwH,
19513,漱,sù,束,3070,蘇奏,心,開,一,侯,去,去五十候,去二十六宥,suh,suwH,
19514,鏉,sù,束,3070,蘇奏,心,開,一,侯,去,去五十候,去二十六宥,suh,suwH,
19515,謏,sù,叟,3070,蘇奏,心,開,一,侯,去,去五十候,去二十六宥,suh,suwH,
19516,嗾,sù,族,3070,蘇奏,心,開,一,侯,去,去五十候,去二十六宥,suh,suwH,
19517,奏,cù,奏,3071,則候,精,開,一,侯,去,去五十候,去二十六宥,cuh,tsuwH,
19518,走,cù,走,3071,則候,精,開,一,侯,去,去五十候,去二十六宥,cuh,tsuwH,
19519,透,thù,秀,3072,他候,透,開,一,侯,去,去五十候,去二十六宥,thuh,thuwH,
19520,咅,thù,咅,3072,他候,透,開,一,侯,去,去五十候,去二十六宥,thuh,thuwH,
19521,㰯,thù,豆,3072,他候,透,開,一,侯,去,去五十候,去二十六宥,thuh,thuwH,
19522,䟝,thù,殳,3072,他候,透,開,一,侯,去,去五十候,去二十六宥,thuh,thuwH,
19523,𧺢,thù,殳,3072,他候,透,開,一,侯,去,去五十候,去二十六宥,thuh,thuwH,
19524,漚,qù,區,3073,烏候,影,開,一,侯,去,去五十候,去二十六宥,quh,'uwH,
19525,䙔,qù,區,3073,烏候,影,開,一,侯,去,去五十候,去二十六宥,quh,'uwH,
19526,𠹝,qù,九,3073,烏候,影,開,一,侯,去,去五十候,去二十六宥,quh,'uwH,
